,CustomerID,unique_invoiceno_count,unique_stockcode_count,total_amount,active_days,Churn_Score,Churn_Status
1023,13718,2,9,306.55,49,0.9667627808188068,1
1024,13719,5,56,1041.68,219,0.8659464739936429,0
1025,13720,4,42,799.9,138,0.91240991526202,0
1026,13721,1,28,524.14,0,0.9919014316262449,1
1027,13722,4,75,2369.16,162,0.8942013272557141,0
1028,13723,1,6,199.85000000000002,0,0.9946982488315291,1
1029,13725,11,97,1809.81,258,0.8323621121250511,0
1030,13726,2,39,1079.6599999999999,61,0.9561648093004317,1
1031,13727,2,19,333.48,4,0.9897475486048611,1
1032,13728,6,38,1016.14,273,0.8378122837524443,0
1033,13730,2,38,752.6,25,0.9759250610934654,1
1034,13731,2,36,610.59,27,0.9752258934592168,1
1035,13732,1,33,491.86,0,0.9913778325714169,1
1036,13735,8,161,2764.48,209,0.854131173927906,0
1037,13736,3,167,721.9,255,0.8370292528235067,0
1038,13737,1,29,339.59999999999997,0,0.9919849767764732,1
1039,13739,1,3,216.9,0,0.9950148587831702,1
1040,13740,1,23,350.75,0,0.9926424587182282,1
1041,13741,4,34,666.33,145,0.9096901293512349,0
1042,13742,14,200,3079.27,303,0.7917585424214423,0
1043,13743,8,8,1340.1499999999999,256,0.8475022288930613,0
1044,13744,2,54,1080.52,197,0.8815684746716814,0
1045,13745,2,25,291.54,10,0.9859054587329852,1
1046,13747,1,1,79.6,0,0.9953830979398763,1
1047,13748,5,24,948.25,278,0.8379792932920338,0
1048,13750,5,20,1647.26,283,0.8350055357269445,0
1049,13751,1,9,296.25,0,0.9942617030077858,1
1050,13752,6,64,1175.38,122,0.9157089202277718,0
1051,13753,1,35,741.26,0,0.9908910847213422,1
1052,13754,2,11,282.59999999999997,165,0.9043666188121586,0
1053,13755,10,232,2101.39,59,0.9249122893585482,0
1054,13756,15,66,5145.12,365,0.7700630623963898,0
1055,13758,7,104,3190.55,361,0.7797520392828636,0
1056,13759,2,24,659.4100000000001,37,0.971150890914474,1
1057,13760,2,50,286.79,202,0.8801727962050663,0
1058,13761,2,68,1070.65,129,0.9164784063838473,0
1059,13762,2,7,3.552713678800501e-15,14,0.986076701934113,1
1060,13763,3,17,1689.46,107,0.9320946808552808,0
1061,13764,3,183,1519.42,266,0.8285032973842716,0
1062,13767,52,55,16945.71,371,0.7106584037974999,0
1063,13769,16,73,2771.87,365,0.7705766005752266,0
1064,13771,5,114,2631.7,182,0.8776350915283244,0
1065,13772,3,141,1122.63,205,0.8663154321087496,0
1066,13774,1,22,345.0,0,0.9927600823392853,1
1067,13777,41,40,25748.350000000002,372,0.7158498261748172,0
1068,13778,1,9,178.7,0,0.9943859732745608,1
1069,13780,2,56,360.01,163,0.9003376490284365,0
1070,13781,1,17,127.84,0,0.9935473817373233,1
1071,13782,6,96,908.86,315,0.8089359856349266,0
1072,13784,11,9,2462.79,322,0.8071713986619489,0
1073,13786,1,7,230.39999999999998,0,0.9945544074085493,1
1074,13787,2,24,309.04,288,0.8369368409663482,0
1075,13790,1,45,348.8,0,0.9901905324685599,1
1076,13791,3,7,1047.68,124,0.9247733185204556,0
1077,13792,2,13,195.55,221,0.8742087459661299,0
1078,13798,63,115,36352.87,370,0.6706249228100034,0
1079,13799,2,32,688.86,177,0.8951603739714367,0
1080,13800,1,33,558.32,0,0.9913075730909418,1
1081,13801,1,23,324.8,0,0.9926698922649981,1
1082,13802,6,57,3906.27,222,0.8599834181252954,0
1083,13803,1,17,277.07,0,0.9933896203429309,1
1084,13804,7,124,2588.39,259,0.8328494154998823,0
1085,13805,2,10,924.6,76,0.9515206405580637,1
1086,13806,1,10,256.38,0,0.9941923074562334,1
1087,13807,1,7,112.6,0,0.9946789419676824,1
1088,13808,5,70,1747.66,91,0.9322712127370846,0
1089,13809,1,11,155.05,0,0.9941878855379944,1
1090,13810,4,32,899.51,27,0.9729374858565298,1
1091,13811,4,7,591.75,55,0.9610380579158226,1
1092,13812,3,33,539.0,63,0.9551186869488953,1
1093,13813,5,54,1353.41,95,0.9323279480169689,0
1094,13814,3,37,1562.12,81,0.9439394216411353,0
1095,13815,5,132,4014.91,296,0.81303899069307,0
1096,13816,4,27,555.04,40,0.9668888641116248,1
1097,13817,2,20,382.98,322,0.8190742904431219,0
1098,13819,3,26,1140.35,18,0.979392458715565,1
1099,13821,2,51,385.64,116,0.9260693506460487,0
1100,13822,2,90,632.0,34,0.9654264838269031,1
1101,13823,2,39,957.66,72,0.9503956606467839,1
1102,13824,5,34,1698.94,277,0.8366064308321297,0
1103,13826,2,11,174.65,18,0.9833011155875034,1
1104,13827,3,83,409.8,85,0.9378817817497153,0
1105,13828,1,15,209.49,0,0.9936841536468124,1
1106,13829,1,1,-102.0,0,0.9955750799087945,1
1107,13831,6,58,2198.45,353,0.7914360414651918,0
1108,13832,2,3,40.949999999999996,1,0.9934500998165193,1
1109,13833,1,28,383.85,0,0.9920497419259119,1
1110,13835,4,48,834.57,190,0.8838219562833618,0
1111,13837,2,17,266.59000000000003,105,0.9358858564832819,0
1112,13838,4,144,674.82,364,0.7799849418740022,0
1113,13841,1,1,85.0,0,0.9953773892249416,1
1114,13842,9,155,3385.62,308,0.7998461082692538,0
1115,13844,1,20,361.62,0,0.9929656019769613,1
1116,13845,1,9,312.98,0,0.9942440165631823,1
1117,13846,4,56,847.61,335,0.8051678223432566,0
1118,13848,3,3,1255.0,273,0.845107564346919,0
1119,13849,2,97,1537.95,119,0.9181115193951994,0
1120,13850,2,93,1586.81,41,0.9603291019842859,1
1121,13851,3,77,2651.46,192,0.8788085825453815,0
1122,13853,2,23,1056.94,48,0.9649440559224487,1
1123,13854,29,39,8025.0199999999995,356,0.7578519210446968,0
1124,13856,5,10,363.4,34,0.9709903065857587,1
1125,13858,1,11,216.17,0,0.9941232713422881,1
1126,13859,1,27,201.16,0,0.9923544211063323,1
1127,13860,6,58,1240.0,85,0.9361490174111308,0
1128,13862,10,97,2187.31,314,0.8031507959116428,0
1129,13863,2,20,299.56,2,0.9907442489541674,1
1130,13865,4,26,501.56,231,0.864644077796981,0
1131,13866,1,7,145.67000000000002,0,0.9946439813745539,1
1132,13867,3,51,1005.09,186,0.8866664000780393,0
1133,13868,2,32,3192.54,31,0.9707977423126337,1
1134,13869,4,234,3083.65,233,0.8376406465796129,0
1135,13870,10,91,2751.25,285,0.8187734830181065,0
1136,13871,14,155,6389.8,286,0.8023935531587868,0
1137,13873,4,21,381.7,190,0.8873124288183649,0
1138,13874,1,18,540.45,0,0.9929996381610127,1
1139,13875,5,79,1786.79,247,0.847579829025271,0
1140,13876,1,7,122.7,0,0.9946682645564154,1
1141,13877,1,3,117.24,0,0.9951202162888,1
1142,13878,1,35,1271.57,0,0.9903304571996627,1
1143,13880,13,125,3219.77,345,0.7786703450379469,0
1144,13881,22,72,16989.52,308,0.7789332337801829,0
1145,13882,6,54,1131.28,61,0.9495787651668766,0
1146,13883,9,110,2538.75,325,0.7966456322020472,0
1147,13884,6,45,781.3000000000001,276,0.8356711560557232,0
1148,13885,2,28,506.8,11,0.98480706472102,1
1149,13886,1,16,243.56,0,0.9935365909874305,1
1150,13887,1,19,349.55,0,0.9930899069088309,1
1151,13888,2,38,595.67,98,0.936948871539672,0
1152,13889,1,15,416.90000000000003,0,0.9934648861348447,1
1153,13890,14,74,1860.8600000000001,357,0.7781468416364836,0
1154,13892,4,26,632.97,219,0.8709394715157608,0
1155,13893,1,21,821.1,0,0.9923683088693555,1
1156,13894,5,25,535.97,288,0.8329416679138836,0
1157,13895,5,97,2588.12,143,0.9004889543682777,0
1158,13897,1,17,311.16,0,0.9933535814369815,1
1159,13898,1,12,155.93,0,0.9940754103320729,1
1160,13899,2,19,388.52,258,0.853496332508687,0
1161,13900,3,42,740.95,79,0.9453221990387899,0
1162,13901,5,144,2867.2,246,0.8397234273349731,0
1163,13904,2,24,332.64,257,0.8535338756819535,0
1164,13908,5,104,2347.05,196,0.8715447613625893,0
1165,13911,9,120,2580.91,251,0.8351638971528744,0
1166,13914,3,28,613.95,32,0.9722191604982533,1
1167,13917,2,16,272.04,141,0.9166886907450343,0
1168,13918,2,30,1212.8400000000001,203,0.88088850935915,0
1169,13919,3,24,350.15999999999997,68,0.9536412617484396,1
1170,13922,1,7,172.25,0,0.9946158818110415,1
1171,13923,1,20,351.13,0,0.9929766916843068,1
1172,13924,11,91,1682.08,70,0.9339707033018093,0
1173,13925,6,28,616.65,98,0.9331838414980489,0
1174,13926,1,11,223.85000000000002,0,0.9941151522810474,1
1175,13927,1,21,348.99,0,0.9928674091300711,1
1176,13928,4,23,464.57,122,0.9234628573992245,0
1177,13929,3,8,802.85,157,0.9072262304425711,0
1178,13930,2,15,337.34,78,0.9505113633358305,1
1179,13931,3,56,1230.93,195,0.8810441871839128,0
1180,13932,1,16,307.4,0,0.9934691012908682,1
1181,13933,2,23,608.7900000000001,39,0.9702435636689802,1
1182,13934,1,31,922.1,0,0.9911460857884765,1
1183,13936,2,26,361.28,8,0.9867925728989321,1
1184,13937,1,9,158.85,0,0.9944069580877933,1
1185,13938,1,7,71.66,0,0.9947222224842435,1
1186,13939,4,43,556.75,288,0.832126466689087,0
1187,13940,4,39,839.14,126,0.9191373829778441,0
1188,13941,7,24,4912.41,350,0.7927534565941197,0
1189,13946,3,11,561.5699999999999,188,0.890524685678541,0
1190,13947,1,5,90.6,0,0.9949252894888364,1
1191,13948,1,3,102.0,0,0.9951363275509493,1
1192,13949,6,124,2427.32,91,0.924314697633563,0
1193,13950,5,33,728.56,235,0.8602639390413387,0
1194,13951,3,38,674.45,118,0.9249271522431922,0
1195,13952,3,120,3246.091,27,0.9618553761312927,1
1196,13953,7,8,3515.68,345,0.7986957203519807,0
1197,13954,3,24,378.59,69,0.9530750133919866,1
1198,13955,2,33,322.96,151,0.9093766661366754,0
1199,13956,5,123,1019.27,266,0.8332955846875583,0
1200,13958,1,5,-102.45,0,0.9951293760477552,1
1201,13959,3,79,594.04,283,0.8319669686016375,0
1202,13960,2,11,230.22,50,0.966084191738447,1
1203,13962,2,11,169.55,223,0.8733869361060321,0
1204,13963,4,35,664.54,59,0.9556930773238909,1
1205,13967,1,2,80.7,0,0.9952703901566797,1
1206,13969,20,334,8956.92,357,0.7343559813480643,0
1207,13971,11,118,2702.2200000000003,276,0.8194247661878394,0
1208,13972,2,15,190.25,131,0.9222486318246349,0
1209,13973,1,11,264.7,0,0.9940719669097352,1
1210,13974,1,28,413.59000000000003,0,0.9920183017069932,1
1211,13975,7,240,2438.19,245,0.8275756967302602,0
1212,13976,1,10,357.98,0,0.9940848990419048,1
1213,13978,2,14,196.79000000000002,30,0.9765087588119205,1
1214,13979,1,54,869.87,0,0.9886357691210468,1
1215,13980,1,11,200.14,0,0.9941402177682889,1
1216,13982,5,72,1861.11,326,0.8059228251410455,0
1217,13983,13,91,2590.46,337,0.7874177030612687,0
1218,13984,6,14,488.03,339,0.8056589230786951,0
1219,13985,16,108,7024.53,260,0.8184770151247502,0
1220,13986,1,12,320.46,0,0.9939014742453653,1
1221,13988,9,188,4098.8,234,0.8350894587606907,0
1222,13989,2,33,1266.08,173,0.8965833818528263,0
1223,13990,1,16,311.3,0,0.993464978330082,1
1224,13991,7,58,847.54,131,0.9106844598712044,0
1225,13992,1,5,76.8,0,0.994939878427003,1
1226,13993,12,66,3409.66,298,0.8114663953317159,0
1227,13994,6,122,2274.14,144,0.8962814940778525,0
1228,13995,6,55,1383.49,230,0.8585839695836037,0
1229,13999,15,102,3865.26,351,0.7749071773934149,0
1230,14000,2,15,633.71,4,0.989876334213465,1
1231,14001,4,35,2030.3300000000002,327,0.8105494739813708,0
1232,14002,2,47,529.73,22,0.9767653474619405,1
1233,14004,7,102,4582.64,245,0.840701845502311,0
1234,14005,5,53,2874.72,206,0.8713137842111747,0
1235,14006,3,22,962.19,196,0.8845846243595898,0
1236,14009,3,42,685.9300000000001,7,0.9839862626242832,1
1237,14012,1,11,328.8,0,0.9940042023491203,1
1238,14013,3,30,473.02,165,0.9008313846704631,0
1239,14014,1,39,505.18,0,0.9906944816936519,1
1240,14015,1,20,917.34,0,0.9923781117800052,1
1241,14016,5,154,4328.46,203,0.8601194792301168,0
1242,14019,4,37,1398.96,91,0.937535404212029,0
1243,14020,2,37,642.8,71,0.9514878038373921,1
1244,14021,3,22,631.9,101,0.9358721346530156,0
1245,14022,1,28,440.0,0,0.9919903818622844,1
1246,14023,2,30,584.07,242,0.8606416976330065,0
1247,14024,2,16,327.7,2,0.9911606797936244,1
1248,14027,1,6,104.82,0,0.9947987116426871,1
1249,14029,2,15,467.66,80,0.949301206956423,0
1250,14030,8,210,2358.84,348,0.7745634730930289,0
1251,14031,23,121,14634.640000000001,365,0.7441794634091012,0
1252,14032,18,53,2929.84,364,0.7707475406883345,0
1253,14034,4,82,509.09,135,0.9098641339202801,0
1254,14035,5,41,1428.02,268,0.8409377621624159,0
1255,14036,1,38,626.65,0,0.9906776122195231,1
1256,14037,2,27,147.20000000000002,188,0.8903926015258816,0
1257,14038,4,64,1554.48,128,0.914520138916588,0
1258,14039,1,6,152.2,0,0.9947486229549815,1
1259,14040,15,147,3487.59,290,0.8029946930149215,0
1260,14041,1,21,141.41,0,0.9930868563608422,1
1261,14044,4,165,646.42,283,0.8211041580413811,0
1262,14045,4,4,1659.75,264,0.8481792924889768,0
1263,14046,1,14,154.99,0,0.9938533142776974,1
1264,14047,7,22,1290.01,364,0.7892993345267054,0
1265,14048,2,84,375.13,27,0.9701206595263557,1
1266,14049,6,352,5536.15,301,0.7829953649189214,0
1267,14050,2,49,746.36,74,0.9484312055206525,0
1268,14051,26,52,15477.34,365,0.7473414599127348,0
1269,14052,1,56,225.36,0,0.9890940355982609,1
1270,14053,2,2,260.25,35,0.9750992444541409,1
1271,14054,1,6,92.46,0,0.9948117782568712,1
1272,14055,1,10,725.6400000000001,0,0.9936962201284001,1
1273,14056,29,321,8062.46,282,0.7660349638999409,0
1274,14057,18,179,6141.099999999999,336,0.7683114426032411,0
1275,14059,1,8,183.6,0,0.9944923380411632,1
1276,14060,20,86,6135.38,368,0.7591038382754739,0
1277,14062,12,60,10464.85,354,0.7746503238536138,0
1278,14064,7,59,1168.92,245,0.8491071565002785,0
1279,14066,1,7,152.55,0,0.9946367080488592,1
1280,14067,2,51,374.7,32,0.9711211305568506,1
1281,14068,1,22,265.85,0,0.9928437572998573,1
1282,14071,9,271,1306.16,261,0.8143063141719138,0
1283,14073,2,13,139.54,11,0.9868684942190663,1
1284,14075,3,33,942.26,256,0.8512071181119093,0
1285,14076,1,43,118.67,0,0.990656908663673,1
1286,14077,5,33,499.41999999999996,233,0.8615785649040528,0
1287,14078,6,46,1049.37,271,0.8379571808966202,0
1288,14079,1,12,375.1,0,0.9938437105075807,1
1289,14080,1,4,45.599999999999994,0,0.9950844070101139,1
1290,14081,4,126,891.77,101,0.9227821638644595,0
1291,14082,1,28,182.25,0,0.9922628672834775,1
1292,14083,9,162,1002.9,367,0.7699488440014544,0
1293,14085,19,272,4408.54,366,0.7424690108871317,0
1294,14087,2,62,178.72,0,0.9872594977008753,1
1295,14088,14,379,50415.49,312,0.7169238637971918,0
1296,14089,1,13,158.75,0,0.9939608842174527,1
1297,14090,1,1,76.32000000000001,0,0.9953865654556144,1
1298,14092,17,117,4063.1,365,0.763089001330161,0
1299,14093,1,95,433.86,0,0.9845233647955941,1
1300,14096,34,1121,57120.909999999996,97,0.7180587886656118,0
1301,14098,1,21,147.35,0,0.993080576774414,1
1302,14099,12,167,3092.9700000000003,338,0.7790874345607102,0
1303,14100,1,24,191.95000000000002,0,0.9926987923272673,1
1304,14101,6,15,5976.79,252,0.8463936224539497,0
1305,14102,8,35,1060.33,39,0.9611402212289243,1
1306,14104,2,21,216.20999999999998,11,0.9858950818641188,1
1307,14105,2,74,1260.33,153,0.9027399803972149,0
1308,14107,8,61,2688.48,312,0.8101381264493296,0
1309,14108,3,33,594.16,70,0.9513070222765716,1
1310,14109,2,9,80.2,49,0.9670020711198235,1
1311,14110,13,94,5669.65,263,0.823506127008656,0
1312,14111,5,10,688.6,227,0.8671612603946633,0
1313,14112,12,117,2774.17,253,0.8305781125235002,0
1314,14113,8,26,1377.92,351,0.7945161536592147,0
1315,14114,2,15,386.53,56,0.9622556078202459,1
1316,14116,5,61,1382.74,101,0.9282989687828271,0
1317,14117,1,3,90.0,0,0.9951490135841378,1
1318,14119,1,1,-19.9,0,0.995488286298397,1
1319,14121,6,148,2740.3,56,0.9400735032530885,0
1320,14124,1,4,419.58000000000004,0,0.9946890467857967,1
1321,14125,3,159,2720.63,67,0.936612905282752,0
1322,14126,4,14,643.6300000000001,2,0.9886206282509272,1
1323,14127,3,39,709.71,187,0.8877810125173334,0
1324,14128,2,40,637.5,195,0.8846708364880843,0
1325,14129,5,31,1123.8600000000001,259,0.8472004970505904,0
1326,14130,1,66,480.91,0,0.9877084269816093,1
1327,14132,12,100,3580.13,181,0.8702282376170692,0
1328,14133,5,26,590.3399999999999,186,0.8874643337230677,0
1329,14135,15,95,4690.31,371,0.7640919134411736,0
1330,14138,2,40,965.8800000000001,62,0.9556373561121351,1
1331,14139,1,26,415.82,0,0.992239034012801,1
1332,14140,3,60,920.05,27,0.9710070893841872,1
1333,14141,6,28,879.0300000000001,102,0.9307616892644215,0
1334,14142,1,22,311.81,0,0.9927951697927456,1
1335,14143,1,7,115.8,0,0.9946755590254988,1
1336,14145,5,6,3148.2,170,0.8955702287270583,0
1337,14146,6,183,2949.57,348,0.7793798334059827,0
1338,14147,3,4,468.4,236,0.8656667310167521,0
1339,14148,1,3,157.2,0,0.9950779717982825,1
1340,14149,3,28,259.43,8,0.9854625809131915,1
1341,14150,2,23,658.64,324,0.8173758503679509,0
1342,14152,3,47,611.09,158,0.9025425092474137,0
1343,14154,2,52,1345.62,0,0.987141335658454,1
1344,14155,1,6,118.75,0,0.9947839852724942,1
1345,14156,66,716,113214.59,362,0.5229763984568846,0
1346,14157,3,45,392.44,265,0.8456240949819471,0
1347,14158,1,41,507.66,0,0.9904687701198177,1
1348,14159,14,501,4615.64,343,0.7351116038978972,0
1349,14161,3,87,1097.6200000000001,153,0.9002473338780976,0
1350,14162,2,25,289.36,118,0.9279989161773612,0
1351,14163,4,36,2445.91,151,0.9043685638021945,0
1352,14164,2,28,1631.77,10,0.9841539738541787,1
1353,14165,1,23,120.44,0,0.992885935410197,1
1354,14167,4,27,562.59,291,0.8322964320802656,0
1355,14171,1,57,363.79,0,0.9888361467369171,1
1356,14173,4,28,450.84,208,0.876807047315233,0
1357,14174,1,26,134.46,0,0.9925364792042923,1
1358,14175,7,139,3108.06,278,0.820439195248327,0
1359,14176,5,28,574.0,70,0.9494569094988622,0
1360,14177,5,37,544.51,94,0.9356155486462592,0
1361,14178,7,191,1600.26,173,0.8725331287802769,0
1362,14179,2,135,701.57,11,0.9726658558708337,1
1363,14180,31,112,4640.77,361,0.7481767542832359,0
1364,14184,1,24,452.89,0,0.992422934535585,1
1365,14185,1,3,197.65,0,0.9950352092947432,1
1366,14188,10,34,2018.91,301,0.8173266611271528,0
1367,14189,24,176,4604.31,366,0.7468974844282429,0
1368,14191,14,146,4660.01,218,0.8416872643479546,0
1369,14193,2,35,853.39,201,0.8817831704864914,0
1370,14194,32,269,11216.75,303,0.7535969012501458,0
1371,14195,3,7,962.7,50,0.9645414409611239,1
1372,14196,1,6,335.52,0,0.9945548226546397,1
1373,14198,7,35,663.5,235,0.8576804788933957,0
1374,14199,1,2,185.39999999999998,0,0.9951597045171108,1
1375,14201,9,32,688.04,299,0.821243666961018,0
1376,14204,1,36,150.61,0,0.9914039569497498,1
1377,14205,4,35,218.78,354,0.7979873774703317,0
1378,14206,2,21,308.26,121,0.9268165361739014,0
1379,14208,1,10,151.74,0,0.9943029296656365,1
1380,14209,7,55,2067.13,321,0.8078531056904276,0
1381,14210,7,66,1900.89,280,0.8287857698809492,0
1382,14211,13,87,2208.3,241,0.8397424213499258,0
1383,14212,1,9,1070.48,0,0.993443210718163,1
1384,14213,1,5,-1192.2,0,0.9962814264366789,1
1385,14214,7,64,1000.23,246,0.8481915728982293,0
1386,14215,7,98,1777.92,356,0.7845956630664896,0
1387,14216,4,47,1839.3,34,0.9665174439369352,1
1388,14217,24,78,1925.3600000000001,364,0.7617333744265234,0
1389,14218,1,12,169.48000000000002,0,0.9940610856862643,1
1390,14219,1,7,89.94,0,0.9947028974270198,1
1391,14220,2,21,632.4,110,0.9323719885984902,0
1392,14221,10,123,3427.85,296,0.808590642157498,0
1393,14222,1,41,683.17,0,0.9902832263127427,1
1394,14223,4,50,975.23,171,0.8936378325976846,0
1395,14224,4,105,1009.73,209,0.8670910558064711,0
1396,14226,7,64,2184.2400000000002,240,0.8501570318955541,0
1397,14227,15,117,3315.71,258,0.823680923145286,0
1398,14229,5,29,1450.6,281,0.8352819206551066,0
1399,14231,5,47,822.0600000000001,109,0.9261637868597363,0
1400,14232,8,81,2043.93,232,0.8514840694297927,0
1401,14233,5,30,1447.51,273,0.8394631866477567,0
1402,14234,4,122,754.12,35,0.9587626027704896,1
1403,14235,6,65,3093.86,250,0.8449365091435411,0
1404,14236,2,15,490.86,291,0.8361399514030718,0
1405,14237,1,9,161.0,0,0.9944046851735138,1
1406,14238,1,8,146.85,0,0.9945311890178027,1
1407,14239,13,83,2323.5,272,0.8234448311043917,0
1408,14240,2,37,890.34,195,0.8847381764592671,0
1409,14241,1,10,213.70000000000002,0,0.9942374274476069,1
1410,14242,2,13,280.55,91,0.9438239803981586,0
1411,14243,14,99,2535.88,357,0.7746446087057219,0
1412,14245,5,107,1677.48,87,0.9303630158234347,0
1413,14246,3,57,1474.06,135,0.912847194452437,0
1414,14247,1,19,136.76999999999998,0,0.9933148514206503,1
1415,14248,1,8,302.58,0,0.9943665560220999,1
1416,14250,3,94,1904.05,82,0.9366836915488395,0
1417,14251,5,37,2879.7000000000003,55,0.9540583853096201,1
1418,14256,3,51,935.0600000000001,110,0.9274911038946749,0
1419,14257,6,89,3087.27,267,0.8331511168650567,0
1420,14258,10,58,12650.08,328,0.7889334238528874,0
1421,14259,1,5,120.0,0,0.9948942087075248,1
1422,14261,2,52,1163.45,27,0.9728567084177019,1
1423,14262,8,87,2618.23,232,0.8502076676438576,0
1424,14264,3,17,319.47,217,0.8745617591619639,0
1425,14265,2,31,530.18,39,0.969434308583491,1
1426,14267,7,25,1279.09,109,0.9257054666465513,0
1427,14270,1,29,492.65000000000003,0,0.9918231769948492,1
1428,14271,1,10,112.32,0,0.9943446032846605,1
1429,14272,2,33,437.96,180,0.8937054937967251,0
1430,14273,4,22,559.97,190,0.8870124223268355,0
1431,14276,5,52,1019.39,201,0.8760676924184053,0
1432,14277,4,195,3928.8,197,0.8604003798715265,0
1433,14280,1,8,134.04,0,0.9945447313582314,1
1434,14282,15,70,3701.44,364,0.7716792902047186,0
1435,14284,3,24,578.45,55,0.9603704299221021,1
1436,14285,4,18,1910.01,155,0.9047981369258159,0
1437,14286,5,220,4595.81,219,0.843895793320339,0
1438,14287,4,10,151.23000000000002,190,0.8887830685224736,0
1439,14288,2,16,413.85,1,0.9916057976765165,1
1440,14289,6,33,911.26,280,0.8347275329601818,0
1441,14290,6,90,2307.4500000000003,350,0.7893599523872643,0
1442,14291,12,145,3873.3,273,0.8155690281845013,0
1443,14292,14,67,4819.33,318,0.7967115800137846,0
1444,14293,4,51,1046.56,365,0.7894294320840731,0
1445,14295,2,7,154.70000000000002,292,0.8368514956245341,0
1446,14297,6,49,1284.06,257,0.8448811415249433,0
1447,14298,45,884,50862.44,357,0.5983406808353785,0
1448,14299,18,94,2855.35,358,0.7694701066466356,0
1449,14300,1,3,43.2,0,0.9951984891135726,1
1450,14301,2,13,632.04,9,0.9874202243326059,1
1451,14304,2,25,197.1,78,0.9495441718088161,0
1452,14305,5,96,1803.76,64,0.9437889500108301,0
1453,14306,3,33,2083.42,34,0.9690355711893843,1
1454,14307,6,150,2995.72,284,0.8173283805191703,0
1455,14309,10,75,2319.68,350,0.7861618970622792,0
1456,14311,2,20,229.71,17,0.9827751967966591,1
1457,14312,6,74,1611.59,290,0.824051894427045,0
1458,14314,1,8,120.0,0,0.9945595740170619,1
1459,14315,7,64,2456.98,245,0.8471877343571168,0
1460,14317,1,24,508.58000000000004,0,0.9923640607698965,1
1461,14320,3,29,343.11,126,0.9219917945983771,0
1462,14321,5,111,1530.75,322,0.8040665927766675,0
1463,14323,4,32,574.26,123,0.9218067993833086,0
1464,14326,2,8,166.85,7,0.9895421195239356,1
1465,14327,1,12,311.65,0,0.9939107879080644,1
1466,14329,14,218,4889.14,320,0.7787221135367632,0
1467,14331,2,27,462.65999999999997,10,0.9855014661060764,1
1468,14332,3,22,840.21,125,0.922783282980784,0
1469,14333,2,15,351.45,3,0.990710923886936,1
1470,14334,9,98,2539.46,341,0.789404331901752,0
1471,14335,2,55,454.86,80,0.9448529428523185,0
1472,14336,4,77,1614.91,259,0.8427648836458466,0
1473,14338,4,30,554.22,38,0.9676274823590776,1
1474,14339,4,15,289.90999999999997,8,0.98566586714878,1
1475,14340,1,6,134.7,0,0.9947671234200479,1
1476,14341,9,109,2151.08,273,0.8250490475062267,0
1477,14342,6,19,607.71,188,0.8859398240100076,0
1478,14344,8,56,889.9300000000001,241,0.850666928109855,0
1479,14345,1,6,108.97999999999999,0,0.9947943138178484,1
1480,14346,2,55,1021.58,176,0.8927792929605073,0
1481,14348,1,18,409.57,0,0.9931380004963211,1
1482,14349,1,31,133.5,0,0.9919797696028425,1
1483,14350,2,19,258.7,3,0.9903627967645043,1
1484,14351,1,1,51.0,0,0.995413332985642,1
1485,14352,4,44,1078.96,116,0.9236880584153748,0
1486,14353,1,6,90.6,0,0.9948137445920154,1
1487,14354,2,9,163.62,24,0.9803187077830406,1
1488,14355,1,11,174.4,0,0.9941674293094781,1
1489,14356,4,36,666.9399999999999,21,0.9759543303410757,1
1490,14357,1,39,225.12,0,0.9909905525648811,1
1491,14359,6,44,882.58,68,0.9472037809664821,0
1492,14360,4,104,2118.03,62,0.9448513151565184,0
1493,14362,1,37,151.5,0,0.991291471172134,1
1494,14364,8,61,3717.35,102,0.9216509727284778,0
1495,14367,19,270,9134.12,267,0.7907794718741317,0
1496,14368,1,8,155.0,0,0.9945225730869289,1
1497,14371,1,4,100.5,0,0.9950263684082769,1
1498,14373,1,4,76.55,0,0.9950516876161821,1
1499,14375,1,57,235.56,0,0.9889717075732297,1
1500,14377,2,11,617.05,70,0.9549513862971114,1
1501,14379,2,39,348.1,251,0.8550615165671582,0
1502,14381,1,56,202.68,0,0.9891180122009869,1
1503,14382,1,121,615.49,0,0.9814311837942478,1
1504,14383,3,49,1247.69,125,0.9193407953663162,0
1505,14385,3,13,202.11,14,0.9839791931404257,1
1506,14386,1,7,142.4,0,0.9946474383185977,1
1507,14387,3,125,1727.6,76,0.9366294954706746,0
1508,14388,10,124,3172.04,364,0.7722884057678093,0
1509,14389,5,34,999.72,309,0.8201874478989309,0
1510,14390,13,135,4582.22,362,0.7669992740752658,0
1511,14393,1,5,67.95,0,0.9949492343764795,1
1512,14395,12,181,3444.11,369,0.7605326076165255,0
1513,14396,2,71,487.99,306,0.8218535758150092,0
1514,14397,23,18,2556.68,212,0.8504745714110977,0
1515,14400,2,25,559.7,8,0.9866943542369825,1
1516,14401,14,113,4039.98,355,0.7725652776659837,0
1517,14403,5,17,1426.31,116,0.9251179879284223,0
1518,14404,7,70,1409.72,335,0.799368223581778,0
1519,14406,1,8,156.75,0,0.9945207230404223,1
1520,14407,9,67,2111.08,169,0.8855402950170262,0
1521,14408,7,60,2599.03,253,0.8431941987906078,0
1522,14409,7,40,1908.25,297,0.8225628749299316,0
1523,14410,15,197,573.45,290,0.800498187903516,0
